doc_id;numero_convocatoria;nivel1;nivel2;descripcion;tipos_beneficiarios;sectores;tipo_convocatoria;importe;abierto;fecha_fin_solicitud;heuristic_relevance;heuristic_reason;relevance;annotator;notes
1124278;922717;LOCAL;JACARILLA;CONCURSO DE CARROZAS FIESTAS PATRONALES 2026;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - canónica;1500.0;False;03/08/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1124272;922711;LOCAL;ELCHE/ELX;Convenio de Colaboración del Ayuntamiento de Elche y el Consell de la Joventut d'Elx, en actividades relacionadas con el asociacionismo juvenil 2026.;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades asociativas;Concesión directa - instrumental;3000.0;False;23/07/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124269;922708;LOCAL;DIPUTACIÓN PROV. DE ALICANTE;Subvención a el Grupo de Acción Local de Pesca (GALP) Bahía de Santa Pola para proyecto de promoción “GALP Bahía de Santa Pola”;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;20000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124261;922700;LOCAL;XÀTIVA;concesión de una subvención nominativa  a la Asociación Junta de Alets «Ntra. Sra. de la Seo» de Xàtiva, para la organización de los actos conmemorativos de la festividad de la Patrona de Xàtiva el 5 de agosto de 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;2000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124260;922699;LOCAL;DIPUTACIÓN PROV. DE ALICANTE;Subvención al Grupo de Acción Local (GALP) La Marina para proyecto de promoción “GALP La Marina”;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;20000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124221;922660;LOCAL;ALICANTE/ALACANT;CONVENIO DE COLABORACIÓN ENTRE LA ALDES Y LA ASOCIACIÓN UN MAR DE CINE AÑO 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;45000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124218;922657;LOCAL;DIPUTACIÓN PROV. DE CASTELLÓN;CONVENIO AC FESTES DEL CAMPANAR 235 ANIVERSARIO CAMPANAR ASSUMPCIÓ VALL D'UIXÓ 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES;Concesión directa - instrumental;14998.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124213;922652;LOCAL;ALCOY/ALCOI;CONVENIO DEL AYUNTAMIENTO DE ALCCOY CON LA SOCIEDAD PROTECTORA DE ANIMALES Y PLANTAS DE ALCOY PARA LA GESTION DEL ALBERGUE MUNICIPAL CANINO Y FELINO 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Caza, captura de animales y servicios relacionados;Concesión directa - instrumental;60000.0;False;31/10/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124205;922644;LOCAL;ALICANTE/ALACANT;CONVENIO DE COLABORACIÓN ENTRE LA ALDES Y LA UNIVERSIDAD DE ALICANTE AÑO 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;15000.0;False;15/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124175;922614;LOCAL;DIPUTACIÓN PROV. DE CASTELLÓN;CONVENIO PARROQUIA TRAIGUERA  RESTAURACIÓN CALVARIO 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Acabado de edificios;Concesión directa - instrumental;40000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124160;922599;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;"CONVOCATORIA ""FUTUR 2026 - EUROTALENT "" (UPV-SIE)";PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades relacionadas con el empleo;Concesión directa - instrumental;60000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124117;922556;OTROS;UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE;BECAS ESPECIALES A ESTUDIANTADO CON DISCAPACIDAD Y ESTUDIANTES COLABORADORES/AS PARA LA INCLUSIÓN DE ESTUDIANTADO CON DISCAPACIDAD, MATRICULADOS EN LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE EN EL CURSO ACADÉMICO 2026/2027;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Educación;Concurrencia competitiva - canónica;25000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124116;922555;LOCAL;ALMASSORA;SUBVENCIÓN NOMINATIVA 2026 CLUB CANOE ALMAZORA;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades deportivas;Concesión directa - instrumental;2012.0;False;30/07/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124103;922542;LOCAL;DIPUTACIÓN PROV. DE CASTELLÓN;CONVENIO CON ASEBEC PARA EL ESTUDIO DE LA POSICIÓN TECNOLÓGICA DE LAS EMPRESAS;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Investigación y desarrollo;Concesión directa - instrumental;25000.0;False;29/06/2026;2;beneficiario empresarial claro;2;me;
1124078;922517;LOCAL;CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA;"Convenio de colaboración entre el Ayuntamiento de Castellón de la Plana y la Asociación Casino Antiguo para la realización del proyecto ""Proyecto Cultural del Real Casino Antiguo Castellón: Dinamismo y Cultura""";PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;10000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124067;922506;LOCAL;ELCHE/ELX;Convenio de Colaboración del Ayuntamiento de Elche con la Asociación de Amigos del Arroz con Costra, para promover, visibilizar y poner en valor el plato típico ilicitano y las fiestas patronales. 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Otras actividades asociativas;Concesión directa - instrumental;2500.0;False;27/07/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1124011;922450;LOCAL;ALBATERA;BASES QUE DEBEN REGIR PARA LA CONCESIÓN DE AYUDAS DEL EXCMO.;;;;;;;;;0;me;
AYUNTAMIENTO DE ALBATERA DESTINADAS A LAS AMPAS DENTRO DEL;;;;;;;;;;;;;0;me;
PROGRAMA DE GRATUIDAD “BONOMATERIAL”; DIRIGIDO AL ALUMNADO QUE;;;;;;;;;;;;0;me;
CURSE ENSEÑANZA INFANTIL EN CENTROS PÚBLICOS. CURSO ACADÉMICO;;;;;;;;;;;;;0;me;
"2026/2027""";PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;EDUCACIÓN;Concesión directa - canónica;25000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);;;;;0;me;
1124010;922449;LOCAL;ALBATERA;BASES QUE DEBEN REGIR PARA LA CONCESIÓN DE AYUDAS DEL EXCMO.AYUNTAMIENTO DE ALBATERA DESTINADAS AL PROGRAMA DE MATERIAL;;;;;;;;;0;me;
ESCOLAR “BONOMATERIAL” DIRIGIDO AL ALUMNADO QUE CURSE ENSEÑANZA INFANTIL EN CENTROS ESCOLARES FUERA DE LA LOCALIDAD;;;;;;;;;;;;;0;me;
"DE ALBATERA""";PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;EDUCACIÓN;Concesión directa - canónica;1500.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);;;;;0;me;
1123958;922397;LOCAL;TORRENT;CÍRCULO CATÓLICO DE TORRENT;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES;Concesión directa - instrumental;145000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123956;922395;LOCAL;ALCALÀ DE XIVERT;CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE ALCALA DE XIVERT Y LA ASOCIACIÓN CULTURAL CREA ESCENA PARA ESTABLECER LAS CONDICIONES Y COMPROMISOS APLICABLES A LA SUBVENCIÓN PREVISTA CON CARÁCTER NOMINATIVO EN EL PRESUPUESTO MUNICIPAL.;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;10000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123914;922353;LOCAL;DIPUTACIÓN PROV. DE CASTELLÓN;"CONVENIO ALCUDIA DE VEO "" REPARACIÓN Y MANTENIMIENTO DE PARARRAYOS EN ALCUDIA DE VEO, VEO Y BENITANDÚS""";PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Construcción de otros proyectos de ingeniería civil;Concesión directa - instrumental;35445.27;False;15/09/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123906;922345;LOCAL;PATERNA;CONVENIO ENTRE AYUNTAMIENTO DE PATERNA Y FUNDACIÓ PARC CIENTÍFIC UNIVERSITAT DE VALENCIA PARA EL DESARROLLO DEL PROGRAMA DE RENOVACIÓN, MEJORA Y MODERNIZACIÓN DEL EQUIPAMIENTO E INFRAESTRUCTURAS DEL PARC CIENTÍFIC UNIVERSITAT DE VALENCIA EJERCICIO 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;10000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123890;922329;LOCAL;BENISSA;Subvención nominativa BENISSA EN CORTO;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades asociativas;Concesión directa - instrumental;20000.0;False;28/10/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123889;922328;LOCAL;BENISSA;Subvención nominativa TAPIS;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades asociativas;Concesión directa - instrumental;900.0;False;31/10/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123865;922304;LOCAL;CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA;Convenio de colaboración con la Asociación Escuela de Artes y Oficios de Castellón para la financiación de la realización del proyecto “Actividades curso 2026-2027”;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;10000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123843;922282;LOCAL;UTIEL;Convenio de colaboración entre el M.I. Ayuntamiento de Utiel y la Asociación Músico-Cultural Ciudad de Utiel;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;7000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123840;922279;LOCAL;RIBA-ROJA DE TÚRIA;Convenio de colaboración entre el Ayuntamiento de Riba-roja de Túria y la Asociación UDP de Jubilados y Pensionistas de Riba-roja de Túria para el ejercicio 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades asociativas;Concesión directa - instrumental;17000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123825;922264;LOCAL;BENAGUASIL;CONCESIÓN DE PREMIOS A LA EXCELENCIA DEL ALUMNADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA OBLIGATORIA, BACHILLERATO, CICLOS FORMATIVOS Y MUSICALES PROFESIONALES;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - canónica;1450.0;False;30/06/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1123824;922263;LOCAL;BENAGUASIL;Convocatoria de subvenciones destinadas al bono comercial 2026.;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concurrencia competitiva - canónica;50000.0;False;25/10/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);2;me;
1123808;922247;LOCAL;SEGORBE;XXI CONCURSO DE FOTOGRAFÍA TAURINA FIESTAS DE SEGORBE 2026;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concurrencia competitiva - canónica;1450.0;False;31/10/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1123800;922239;LOCAL;SEGORBE;BASES DE LA CONVOCATORIA DE CONCESIÓN DE SUBVENCIONES A DEPORTISTAS DE ÉLITE, ANUALIDAD 2026;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades deportivas, recreativas y de entretenimiento;Concurrencia competitiva - canónica;3000.0;False;14/08/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123786;922225;LOCAL;ONDA;APORTACION UNED;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;EDUCACIÓN;Concesión directa - instrumental;6056.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123783;922222;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;"CM-18/2026 Concesión de subvención directa para ""Adecuación de la antigua N-340 a su paso por Alberic"", al Ayto. de Alberic";;;;;;;;;0;me;
;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;CONSTRUCCIÓN;Concesión directa - instrumental;661786.51;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);;;;;0;me;
;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;CONSTRUCCIÓN;Concesión directa - instrumental;660004.26;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);;;;;0;me;
1123780;922219;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;"CM-09/2026 Concesión de subvención directa para ""Acondicionamiento del CAMINO DEL PANSERO al Ayuntamiento de Cortes de Pallás";PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;CONSTRUCCIÓN;Concesión directa - instrumental;700000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123770;922209;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;"CM-16/2026 Concesión de subvención directa para ""PAVIMENTACIÓN Y GLORIETA CARRETERA ACCESO PLAYA XERACO"" al Ayto. de Xeraco";PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;CONSTRUCCIÓN;Concesión directa - instrumental;610051.06;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123766;922205;LOCAL;DIPUTACIÓN PROV. DE VALENCIA;CM-07/2026 Subvención directa Mejora y repavimentación carretera Albaida-El Palomar, rehabilitación vía de servicio de la A-7 entre Aielo de Malferit y Ontinyent y reparaciones en Camí el Forcall, al Ayuntamiento de Albaida;;;;;;;;;0;me;
;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;CONSTRUCCIÓN;Concesión directa - instrumental;649868.49;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);;;;;0;me;
;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;CONSTRUCCIÓN;Concesión directa - instrumental;133642.89;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);;;;;0;me;
1123668;922107;LOCAL;CREVILLENT;Ayudas a deportistas individuales locales de las categorías del deporte base o promesas de Crevillent por la participación en competiciones federadas/oficiales autonómicas, nacionales e internacionales durante la temporada 2025/2026 (BASE Nº5).;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concurrencia competitiva - canónica;5000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123666;922105;LOCAL;CREVILLENT;Ayudas destinadas a personas empadronadas en Crevillent para sufragar los gastos relacionados por la asistencia a cursos de formación deportiva comprendidos desde el 1 julio de 2025 hasta el 30 de junio de 2026 (BASE Nº4).;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concurrencia competitiva - canónica;4000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123664;922103;LOCAL;CREVILLENT;Ayudas a deportistas individuales locales séniors/absolutos/másters/veteranos de Crevillent por la participación en competiciones federadas/oficiales autonómicas, nacionales e internacionales durante la temporada 2025/2026 (BASE Nº3).;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concurrencia competitiva - canónica;4500.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123662;922101;LOCAL;CREVILLENT;Ayudas por la participación en competiciones deportivas federadas y competiciones/actividades no federadas durante la temporada 2025/2026 (BASE Nº2).;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concurrencia competitiva - canónica;108000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123661;922100;LOCAL;VALENCIA;CONVENIO DE COLABORACIÓN CON LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA PARA LA CREACIÓN DE LA CÁTEDRA VALENT-IA: INTELIGENCIA ARTIFICIAL APLICADA AL EMPRENDIMIENTO;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;EDUCACIÓN;Concesión directa - instrumental;80000.0;False;06/05/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123658;922097;LOCAL;CREVILLENT;Ayudas por la organización de actividades competitivas y no competitivas durante la temporada 2025/2026, redactadas desde el Área de Deportes, para la concesión de subvenciones a Entidades Deportivas o Clubs Deportivos de Crevillent (BASE Nº1).;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concurrencia competitiva - canónica;28000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123607;922046;LOCAL;BENICARLÓ;Convenio regulador de la subvención directa a la Entidad de Gestión y Modernización del Área Industrial Abastos-Collet;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;15000.0;False;15/05/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123594;922033;LOCAL;PATERNA;CONCESIÓN SUBVENCIÓN NOMINATIVA CLUB DE BILLAR PATERNA, EJERCICIO 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;27500.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123581;922020;LOCAL;DIPUTACIÓN PROV. DE CASTELLÓN;Subvenciones a los Ayuntamientos de la provincia de Castellón de menos de 20000 h.  ACTUACIONES DE DERRIBO EN EDIFICIOS DE TITULARIDAD MUNICIPAL 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Construcción de otros proyectos de ingeniería civil;Concurrencia competitiva - canónica;300000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123538;921977;LOCAL;ALFARB;Resolución 428, de 27 de julio, por la que se aprueba la segunda convocatoria de ayudas financiadas por la Fundación Amancio Ortega Gaona para personas residentes en el municipio de Alfarb afectadas por la DANA de 29 de octubre de 2024;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA;Concesión directa - canónica;73545.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123519;921958;LOCAL;VALENCIA;Convenio de colaboración cultural y con el desarrollo del conocimiento con la Universidad Internacional Menéndez Pelayo en 2026.;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de bibliotecas, archivos, museos y otras actividades culturales;Concesión directa - instrumental;6000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123475;921914;LOCAL;JIJONA/XIXONA;Resol. 2026/1014 de 9 de julio, por la que se aprueba el convenio de colaboración entre el Ayuntamiento de Xixona y la Asociación Cultural de la Tercera Edad de Jijona, año 2026. Exp. 2026/951;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES;Concesión directa - instrumental;2000.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123467;921906;LOCAL;MASSANASSA;Subvención nominativa al CDB Massanassa para el programa deportivo de la temporada 2025/2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades deportivas, recreativas y de entretenimiento | Administración pública y defensa;;;;;;;0;me;
1123462;921901;LOCAL;BORRIANA/BURRIANA;Subvenciones para promover la celebración de actividades deportivas 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;0;me;
1123433;921872;LOCAL;ALFAFAR;CONVOCATORIO DE LA CAMPAÑA DE PROMOCIÓN DE BONOS COMERCIO EN EL MUNICIPIO DE ALFAFAR - EJERCICIO 2026.;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Comercio al por menor;Concurrencia competitiva - canónica;95000.0;False;14/09/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
1123373;921812;LOCAL;SEGORBE;Concesión subvención nominativa al IES Alto Palancia.;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;EDUCACIÓN;Concesión directa - instrumental;1200.0;False;20/11/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123363;921802;LOCAL;XIRIVELLA;Convocatoria de las bases del XXVII Concurso Escolar de Narrativa y Poesía Infantil-Juvenil Les Penyetes;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | EDUCACIÓN;Concurrencia competitiva - canónica;3000.0;False;15/12/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1123340;921779;LOCAL;CHIVA;BASES Y CONVOCATORIA DE LOS PREMIOS DE DISFRACES DE LAS FIESTAS PATRONALES DE CHIVA 2026;PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;Actividades de creación artística y artes escénicas;Concurrencia competitiva - canónica;11000.0;False;07/08/2026;0;premio/certamen/concurso, no es ayuda económica a la actividad empresarial;0;me;
1123321;921760;LOCAL;POLINYÀ DE XÚQUER;EXTRAORDINARIA POR RAZONES HUMANITARIAS ART. 22.2C) AYUDA A VENEZUELA;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;3000.0;True;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123317;921756;LOCAL;POLINYÀ DE XÚQUER;QUOTA ORDINÀROA 2026 APORTACIÓ FONS VALENCIÀ PER LA SOLIDARITAT;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;2577.0;False;31/03/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123308;921747;LOCAL;TORRENT;SUBVENCIÓN NOMINATIVA CÍRCULO CATÓLICO 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO;Concesión directa - instrumental;37500.0;False;31/12/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
1123303;921742;LOCAL;QUART DE POBLET;Convocatoria a favor de la Asociación de Bolilleras de Quart de Poblet para los cursos y actividades del año 2026;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;1050.0;False;30/05/2026;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);0;me;
